"","aves","aves","aves","aves"
"cg18886630",7.89756526233316,7.8975027439072,7.89795832263361,7.89780037952594
"cg06981033",8.94340828300686,8.94514156935989,8.94522957049154,8.94656881064391
"cg10725137",8.68767462845668,8.6887685250797,8.68762984303953,8.68868061512626
"cg19298602",8.95460025208257,8.95318794497931,8.95508526682238,8.95357872705201
"cg18216918",8.86624323797455,8.8650571887576,8.8667161338886,8.86518816463617
"cg22177148",7.41165798696903,7.41139647111623,7.41139457557949,7.41118493844936
"cg05063057",8.80482421224623,8.80510963316943,8.80509644270265,8.80527350841153
"cg17313115",9.46201116483777,9.4613381161647,9.4622993117676,9.46146713837181
"cg12650305",8.89457524294241,8.89533986598548,8.89451255953206,8.89517634763618
"cg03513901",9.14781319713545,9.14751203776269,9.14835368476446,9.14791642833769
"cg21253620",9.44615281022155,9.44532496042988,9.44631720396308,9.44535797032708
"cg21500174",6.42424444289589,6.42580618676779,6.42316705882856,6.42519022495112
"cg15505075",8.68852408818529,8.68903742085386,8.68881832654379,8.689381124683
"cg04246305",9.51778260152713,9.51773548247748,9.51787053697784,9.51781992803993
"cg07715254",6.15247783905913,6.15163272395868,6.1525636856567,6.15146763376781
"cg09570951",9.1371616962154,9.13737473152882,9.13773648537253,9.13790680266963
"cg27235595",5.90940734643197,5.9101301740806,5.90875270750124,5.90968648744203
"cg23400642",9.55589797550195,9.55553461135127,9.55634618472243,9.55574057940542
"cg06784095",7.8824477139838,7.8835415790753,7.88238100422306,7.88342753716876
"cg26710880",9.38461127390711,9.38474810834829,9.384726986379,9.38462673891057
"cg11256445",9.19622086037307,9.19531295192071,9.19612973958696,9.19510244941997
"cg08151621",6.90916891942198,6.90945354392035,6.90922803177594,6.90961431389566
"cg17161421",5.27425629312839,5.2723401348813,5.27333434497723,5.27118734003256
"cg27078382",9.35795404730509,9.3570178184147,9.35768792349854,9.35683190299767
"cg22018930",8.49724760778709,8.49824366390719,8.49932700885605,8.49910406939358
"cg19914904",7.09140231097542,7.09107298323372,7.09155881653142,7.09122378845985
"cg08652416",9.39375869777696,9.39356558133885,9.39371650082483,9.39371807569437
"cg11430488",5.39179683291818,5.39160128962507,5.39085064617055,5.39088755731127
"cg04176043",8.4914697636919,8.49223015292362,8.49169459269619,8.49230421262182
"cg23299469",9.02843837615005,9.02752203504465,9.02898041863174,9.02780958689635
"cg04257984",5.11684491622304,5.11731860714245,5.11661773681831,5.11717396972366
"cg00640628",5.96737662077172,5.96770063672004,5.9665335013105,5.96750391417287
"cg15562212",8.17820122937309,8.17929354668013,8.17820558168465,8.17928495678444
"cg03466884",9.17595354435041,9.17567932230214,9.1765568856635,9.17611603102331
"cg17967403",8.4948541754325,8.49278164533162,8.49507430991505,8.49279408386366
"cg23273041",9.36895625295697,9.36912369144018,9.36890186835705,9.36900613601864
"cg26097157",9.25273109382952,9.25256203005647,9.25324108889234,9.2528371720888
"cg12748198",6.15222937333136,6.14923469355699,6.15065387454336,6.14901793188137
"cg26836824",7.51582721430544,7.51335784759212,7.51608363050997,7.51381052398418
"cg20176682",9.56674482115032,9.56650140107181,9.56687759103094,9.56656827908406
"cg04813190",6.15691127917464,6.15723070837006,6.15626442540389,6.15692805021538
"cg16335827",8.43260540511398,8.43394902764537,8.43270838405651,8.43397690397163
"cg25784165",5.41654651105121,5.41580836121058,5.41612781860112,5.41533390308394
"cg20463780",8.71399481158856,8.71237544494123,8.7136619589568,8.71192662756407
"cg24073324",9.0149182240071,9.01520961024128,9.01532036301421,9.01547023341247
"cg25500027",6.59649330801212,6.59848729880865,6.59644888581752,6.59847928669414
"cg22940900",8.10557648127115,8.10580905802397,8.1056526251148,8.10589239279619
"cg10283871",8.9973629791219,8.99745389953058,8.99709759581036,8.99736597742115
"cg18607411",9.0054261844875,9.00493389120998,9.00669621275379,9.00586758186326
"cg24696974",8.01152099907102,8.01221263282468,8.01170762651207,8.01234006992203
"cg06697175",6.1988838068801,6.1990308571325,6.1983100214409,6.19851751462986
"cg24135206",9.32464012429621,9.32579704231069,9.32559059788203,9.32637059272939
"cg11369662",9.78871491340574,9.7887817087177,9.78871502223212,9.78879939690459
"cg07915542",5.04432706900778,5.04463035399222,5.0440701905982,5.04449457182985
"cg08020273",9.46595032987588,9.46682436208494,9.46626787611744,9.46696129920157
"cg27493997",5.56285767907266,5.56225684716178,5.56244197799946,5.56207303913816
"cg13566088",9.27426066358163,9.27386359553326,9.27457070325247,9.27390096538919
"cg13731820",8.46064018227662,8.4607683920575,8.46067294993357,8.46077011718197
"cg14823672",8.58127332247742,8.58047444396198,8.58336209417534,8.5823982883547
"cg20737242",9.18967455286637,9.18255035590205,9.19398632780812,9.1873551283583
"cg00514915",9.51007145222298,9.50994075066808,9.51015573441988,9.51015181435888
"cg09274046",9.50602623464124,9.50643576561208,9.50652396974045,9.5066684651658
