"","aves","aves","aves","aves"
"cg27565936",0.276309738998783,0.276435417708487,0.276244396797169,0.276419769844793
"cg20332104",0.682158110337943,0.682401664660246,0.682177998738267,0.682422704581752
"cg04461566",0.376107553809596,0.376238012453457,0.376163940736137,0.376262439336812
"cg07143940",0.272625887774374,0.272660660495275,0.272631862459617,0.272665700269714
"cg08067088",0.267921192316999,0.267973243805553,0.267920664929755,0.267984299422089
"cg18961787",0.285082622056344,0.285226669812766,0.285061664327649,0.285195834124797
"cg02004867",0.34001951186861,0.340162883417929,0.339921192996013,0.340115774756205
"cg10700575",0.320697133152777,0.320070469367634,0.320761399488182,0.320094634605321
"cg24553775",0.366504486669207,0.365244174368825,0.366007611150534,0.36477549386275
"cg06720331",0.293817767242979,0.293853539169896,0.293805144031328,0.293812247989884
"cg04519775",0.360320885754447,0.360228407590843,0.360290404865056,0.360329056488639
"cg00472783",0.277150955365582,0.277252460561495,0.277167123913659,0.27726981693434
"cg19283244",0.305262930121197,0.304684804916581,0.305491370870806,0.304890518463415
"cg01402347",0.30312521039372,0.302998900661327,0.302908536197514,0.302831322603249
"cg06288684",0.665801239054701,0.664846461953705,0.665947235918246,0.664988714017537
"cg08567104",0.273602355562828,0.273359932702944,0.273594141618355,0.273368511088396
"cg00074522",0.275699878131406,0.275782632934683,0.275682669090414,0.275791670984222
"cg12846726",0.488921219726293,0.488933868931094,0.488983197919227,0.489032179407783
"cg08726078",0.290417534584015,0.290266046152416,0.290411600926881,0.290213531168875
"cg23631669",0.293810356455253,0.292970284405179,0.293692797538906,0.293157518093593
"cg22872376",0.73699317342764,0.73578501743666,0.736873376578147,0.735675833762199
"cg04410959",0.430825974546247,0.431145376682179,0.430732093714178,0.431057331576646
"cg23609295",0.271646100727866,0.271756212107058,0.271635758470416,0.271721318819105
"cg13282908",0.262504103302493,0.262439792956164,0.262435576181574,0.262375880026605
"cg01408486",1.11795779453851,1.11758310719222,1.11826573231514,1.11789800719906
"cg07219285",0.330947247643858,0.331062853829409,0.330843156048668,0.330979781292778
"cg15622891",0.269140615502171,0.269128557452364,0.269206114659325,0.2691921754096
"cg01348961",1.19483514628945,1.19281316714039,1.1946652271992,1.19288810631723
"cg17435902",0.264506968397499,0.264473003600467,0.264519955759513,0.264474253845972
"cg06639701",0.3099913187093,0.310128397717929,0.30983459849397,0.309967165905455
"cg13769320",0.266007222732922,0.265859022117809,0.266029898345038,0.265869652201615
"cg05655613",0.481878653585384,0.481213670955977,0.482032541116317,0.481285912587726
"cg25980638",0.266102635427409,0.265990011615214,0.266091952735955,0.265997129979073
"cg21442040",0.288581409608058,0.288620347042071,0.288668536403597,0.288713368028342
"cg03784083",0.267679498179712,0.267581450613796,0.267586385183099,0.267476641168511
"cg23863342",0.276463995236558,0.276552285991793,0.276501355412733,0.276556455812165
"cg02163259",0.802521475375182,0.801914350968661,0.802680167662793,0.801982972610141
"cg11073032",0.530963577141942,0.529778835977982,0.531714532706009,0.530653162444663
"cg21466821",0.337393811415807,0.337279466281759,0.337449634835138,0.337295471086557
"cg21529462",0.271375784203565,0.271135797971239,0.271388572432752,0.271163684997711
"cg07857040",0.269614064296533,0.269685888471057,0.269614676293635,0.269649690615226
"cg10295790",0.332128170690392,0.331329939828731,0.332004315109322,0.331322082344697
"cg08156400",0.270146429264724,0.270155017850792,0.270167850763271,0.270195381464867
"cg25421374",0.304065822859099,0.304300711870791,0.304101064975746,0.304321367465701
"cg23701703",0.278907171743326,0.278929771830739,0.278978735208983,0.279003546097277
"cg14523045",0.274439873678818,0.274303729294075,0.274448015673266,0.274281768889349
"cg26442509",0.302569615988124,0.302873171669304,0.30257115899264,0.302878551633098
"cg05446586",0.26600805875114,0.266028367199917,0.265995050520139,0.265996052216257
"cg19828863",0.282639159171202,0.282850405377902,0.282750699122609,0.28296829940245
"cg01520588",0.421985261204012,0.421752942241279,0.42185489727485,0.421612048194635
"cg12364006",0.297552167476381,0.29758168611515,0.297760745538865,0.29775033696832
"cg24149319",0.270096909930694,0.270460487992001,0.26994942561351,0.270337964812071
"cg21375093",0.304637050944732,0.304673668074351,0.304573561996908,0.304586629433638
"cg01427597",1.08949446647695,1.08908764783541,1.09010626023888,1.08952907312749
"cg06476171",0.285808229875915,0.285384698392053,0.28564399048172,0.285632920805532
"cg26605447",1.11409908270594,1.11509703570769,1.11446758152593,1.11521392073304
"cg26053840",0.290719211632629,0.290083894613467,0.29052819453228,0.290091428684358
"cg25248507",0.342369143970478,0.342540162095375,0.342486656643786,0.342631123127345
"cg11584101",0.341334316661699,0.341475994712967,0.341280402507275,0.341392666769763
"cg09635497",0.341094605703414,0.341791350271401,0.341319276570069,0.342067161011273
"cg23795938",0.533720210253198,0.533624543148617,0.533613144731261,0.533530894546565
"cg20360841",0.269868666967689,0.269980219166553,0.26985643228187,0.269966635165541
"cg27000543",0.433501058388404,0.432927391296761,0.433287731988608,0.432713047490441
"cg04781098",0.955965648956326,0.955024163127279,0.955860929146268,0.955020489019912
"cg01134637",0.313074878450373,0.313205830623666,0.312944051411132,0.312969858607662
"cg04909834",0.275991995038475,0.275747210659287,0.275807574601952,0.275568802974756
"cg13629253",0.275151924537573,0.274838611117375,0.275219243293017,0.274885286802261
"cg21708145",0.277418048501266,0.276798929367159,0.277445541386893,0.276838871758091
"cg24943150",0.283095235405346,0.283068444652767,0.283220990057417,0.283010945777108
"cg03126153",0.270694841601441,0.270549627674947,0.269799332089087,0.268295501492306
"cg11499629",0.29472377643533,0.294549194259782,0.292639271658574,0.292568902489101
"cg05366052",0.279817500344799,0.280204580976205,0.279779803318458,0.280141668043905
"cg21405673",0.487324692595918,0.488024835593624,0.486628191207418,0.487351863094174
"cg11254303",0.286061671470195,0.285911520205869,0.286056572052182,0.28588905896604
"cg25178697",0.337412984696596,0.337209399672685,0.337362409124165,0.337140673177185
"cg01614898",0.345696563997984,0.345621140101191,0.345614854659993,0.34555921453078
"cg26088888",0.892700827692375,0.892179796325599,0.89334604261025,0.892616212037581
"cg09242530",0.276040820344103,0.275756326386876,0.276130085219351,0.275940199077364
"cg16924658",0.272895430262604,0.272646891740915,0.272944722388626,0.272644670542495
"cg26835506",0.321603357441267,0.32103577596357,0.321672304141833,0.321089813966572
"cg18957976",0.324539997650633,0.324850379417676,0.324395012455755,0.324797944867206
"cg08618173",0.306345679351618,0.306620085198879,0.306389474520446,0.306592441875179
"cg09827433",0.295869133109312,0.295885937932096,0.296038657827078,0.295987944953915
"cg12354321",0.418915123641545,0.418784597859416,0.419005488189562,0.418877890589634
"cg06665305",1.05509447549469,1.05508657727923,1.05501438744969,1.05504893214211
"cg15150017",0.272574033502303,0.272300087691827,0.272574868371825,0.272292692370157
"cg04812351",0.292570952767967,0.292474878237599,0.292582413025111,0.292452590576906
"cg12140851",0.93039702227121,0.929298606706542,0.930185268531716,0.929098355603799
"cg16900002",0.391154693967371,0.391003478204653,0.390878368852248,0.390837392747822
"cg22625791",0.382084298436502,0.382157575071586,0.382093867185515,0.382172790899653
"cg03791799",0.29450152252587,0.294534596693789,0.295108969893094,0.29511845712518
"cg13917597",0.270238814424838,0.270437944246402,0.270288299390661,0.270443891272351
"cg21212591",0.635567951835575,0.635915598799806,0.635673850819934,0.636053641168598
"cg09542006",0.28771494459192,0.287825576185014,0.287856439898749,0.287959644254132
"cg03869296",0.271541990705544,0.271496708808211,0.271576023486963,0.271543381815542
"cg19420765",0.595570087965473,0.595070566088997,0.595622543200544,0.595138880302461
"cg06555548",0.279472224011783,0.279655281921813,0.279460167996584,0.279600540610315
"cg07980693",0.283836427213842,0.283769031977683,0.283806308200432,0.283719258701203
"cg13035218",0.290209704761643,0.290246070687179,0.290156523739988,0.290348979250119
"cg17221438",0.30925172364488,0.308763145783213,0.309167623085023,0.308769767368894
"cg10870160",0.424737024896368,0.424651334520207,0.42473500616773,0.424701035431001
"cg06627916",0.316454271132469,0.316343405452506,0.316645449634633,0.31651954435994
"cg21589717",0.340053361086154,0.340039731091555,0.340116086114169,0.340084378567396
"cg12440404",0.302670651195759,0.303009088485398,0.302396675224729,0.3028244199991
"cg07250238",0.375860590903361,0.375451506503966,0.375671378303277,0.375193224034945
"cg05839570",0.278166462904775,0.278138578724088,0.278132056958093,0.278097894736995
"cg07755343",0.257496938002616,0.257448498510318,0.257501791110341,0.257430838887278
"cg19197419",1.33199771986,1.33036441228031,1.33221445529974,1.33080697784417
"cg13873869",0.301814603855281,0.301847557254973,0.301844910518507,0.301942577431056
"cg02197634",0.288914267452771,0.287755070499138,0.288987810336532,0.288262645971356
"cg09686333",0.280369705037418,0.280723199999553,0.280331182132496,0.280711097969614
"cg07903232",0.273481310493815,0.273702736706823,0.273452441789211,0.273659132807396
"cg17425810",1.06550626361809,1.06462866394706,1.06572575220564,1.06498065681948
"cg14376041",0.323542631618186,0.323758359145626,0.323469803363682,0.323554370839017
"cg04318200",0.415401480850514,0.415231623459972,0.415273475614479,0.414985467192619
"cg07520269",0.879478947651576,0.879458725925087,0.878753065651666,0.87849709015279
"cg17027138",0.341501845328521,0.3418154099434,0.341582554791532,0.341942625002033
"cg15330013",0.272151418853011,0.272057634598877,0.272069218834994,0.271951277179913
"cg12753957",1.12635849951729,1.12532048435071,1.12673805220861,1.1257592739104
"cg02613601",0.316647366434202,0.316808096199252,0.316675561163413,0.316862955210964
"cg25446438",0.505507927028425,0.505427634306702,0.505468577596546,0.50538987501347
"cg00496126",0.283987741490411,0.284177150307033,0.284019158208295,0.284209469228816
"cg06012932",0.292714164959603,0.292717985239205,0.292839816621847,0.292863639401722
"cg00465487",0.308633090434211,0.308745094826074,0.308766902839323,0.308898639983527
"cg14557064",0.261518012511561,0.26148285674132,0.261444717601361,0.261441007661962
"cg00812578",0.303233983993097,0.303009765036357,0.303409734892031,0.303146494707548
"cg03562531",0.325731100214973,0.325819054465353,0.325636028577157,0.325778115363166
"cg15885251",0.274873712274909,0.274564309865206,0.274910727619156,0.274608599343479
"cg18459470",0.281776004072287,0.281818229918778,0.281806457295478,0.281871041541843
"cg19699994",0.279167527103537,0.279043096280806,0.279215805913653,0.279121549980857
"cg18667130",0.283943259612567,0.284129543102142,0.284182806669345,0.284137506475313
"cg12958561",1.0052265038931,1.00716323340362,1.01040577421096,1.01223432201631
"cg02814404",0.416819474398885,0.416796481668253,0.417055765901661,0.417015083806153
"cg21262032",0.400942424865154,0.401017181248889,0.400991184321695,0.401039156252156
"cg19800061",0.439185902684399,0.43884704934546,0.438923953161289,0.43859398435737
"cg20400904",0.275611669889935,0.275505098732845,0.2758746732264,0.275871107506421
"cg02937491",0.269847479649169,0.269909117415125,0.269880675793142,0.269957464913535
"cg09587487",0.287155741728642,0.28733802117294,0.287193768002853,0.287313963888747
"cg07858300",0.301413773056578,0.301095226323783,0.301397708549976,0.301117095859984
"cg08450742",0.264986500702095,0.264902385792757,0.264995398621428,0.264894027143573
"cg16343924",0.375707891141098,0.376134393520974,0.375691807639764,0.376102658585148
"cg19791727",0.324034752371448,0.324014554016786,0.323941638957536,0.32402949980381
"cg13341540",0.336357687219568,0.336263797781636,0.336334660188223,0.336208092239607
"cg09668936",0.268326640899804,0.268406530547926,0.268241895213327,0.268318610178589
"cg05715266",0.281512329433709,0.281681041132051,0.281518559529761,0.281686865882742
"cg00791280",0.267102492005305,0.267093001159484,0.267081732776641,0.267079963326195
"cg07772362",0.290424238145529,0.290141081055847,0.290619668318987,0.290355571307049
"cg06042575",0.285637503371695,0.285797037661189,0.285622340233058,0.285800394892925
"cg22428867",0.283542506789538,0.283633375939806,0.283474263593039,0.283582205838738
"cg19642877",0.592274414140717,0.592322249776259,0.592282619484642,0.592335940647759
"cg11624439",0.274033551631945,0.273964641209167,0.274028372955396,0.273979597864358
"cg22974799",0.26413962238353,0.264030678958365,0.264247933246629,0.264121810841475
"cg05301589",0.269232279930403,0.269198440078303,0.2691280299741,0.269085913332564
"cg06262098",0.424307311271774,0.424455167166072,0.424204944049347,0.424350924116966
"cg16974036",0.295273142948008,0.294867410535937,0.29523554536924,0.294844518391491
"cg18189314",0.284620127937335,0.284995131287035,0.284484430667581,0.284826615490572
"cg13669723",0.322768579992766,0.32292263005608,0.323148569093643,0.323085750839435
"cg12330259",0.820671249329728,0.820463110788405,0.820668071889134,0.820419473860962
"cg26176582",0.31070243711154,0.310387561716129,0.310649498381474,0.310355210566184
"cg26030553",0.302772106500324,0.30304281015684,0.302662401111647,0.302945643528377
"cg17080223",1.00539752781826,1.0046564148198,1.0057143136045,1.00486159759742
"cg16757384",0.537871414732672,0.537860120701073,0.537806899958775,0.537785055950307
"cg06529747",0.296133758832946,0.296037975566007,0.296121689216543,0.296107165473926
"cg21493174",0.270569575690922,0.270642605790039,0.270475633520904,0.270487841177603
"cg16897216",0.291796671374906,0.291749982694189,0.291895561120818,0.291831255492332
"cg07977087",0.272753747306131,0.272655355928947,0.275758424789562,0.275424996736468
"cg17251401",0.293715998034746,0.293879990838902,0.293588513661448,0.29368463670548
"cg06860386",0.279510865285361,0.279547983109873,0.279561802491699,0.279573053778901
"cg01894046",0.308338333676214,0.30820091733675,0.308284299110525,0.308198206618857
"cg16270231",0.281572601055433,0.281827240335424,0.281592000335076,0.281819650648499
"cg25771195",0.680345727233472,0.680122053485521,0.680292328920323,0.680061644068017
"cg10239022",0.419156893215766,0.419595824321676,0.419060030409766,0.419568561744467
"cg07084930",0.376333060521731,0.376227080502841,0.376544504043216,0.37631059304845
"cg05854310",0.528225786362038,0.528352926259844,0.528181246571629,0.528391491709763
"cg03483427",0.266464329232021,0.266369229063283,0.26644376226712,0.26637142428712
"cg07060816",0.278066063579064,0.278052215311465,0.277969747529122,0.277953854227989
"cg11551571",0.400609441663162,0.400802258891806,0.40057542349467,0.400822291287767
"cg17697177",0.294652408338687,0.294767198974243,0.294644294696824,0.29478382543886
"cg23221010",0.277805427896838,0.277975392483226,0.277645114693285,0.277810885431564
"cg23022457",0.31299461480555,0.313290167430051,0.31362580883633,0.314042752933882
"cg10044092",0.384553548513087,0.384304617700906,0.384537537908767,0.384299512459104
"cg09818863",0.616579947764374,0.616711713814456,0.616569569507347,0.61669607760492
"cg25895971",1.2256940959983,1.22512581359425,1.22558594044494,1.22513518954254
"cg04833379",0.34369831787561,0.343306442849278,0.343674831506152,0.343299932754315
"cg14315271",0.31897213994628,0.318075696505196,0.318665620475124,0.317767692753575
"cg12326203",0.283356622066055,0.283546230504715,0.283260258664947,0.283446945177621
"cg27297662",0.302541635303393,0.302850779947147,0.302714119492754,0.302749683006601
"cg22488568",0.257051354457633,0.256931887232551,0.25712514925069,0.257038766756544
"cg05208572",0.9422170615396,0.941698685276087,0.942101902793629,0.94149442057648
"cg25618559",0.403453361643747,0.402714817460599,0.403548735580031,0.402790007169074
"cg19602100",0.313366818272926,0.31332354998224,0.313094683952484,0.313051100425481
"cg01237067",0.276116574431279,0.276090262669644,0.276189723175749,0.276187740642863
"cg16960741",0.430308622497901,0.430765230296385,0.43025174826272,0.43071521537879
"cg26554385",0.588827968300989,0.589059178572258,0.588846629967238,0.589074576953035
"cg18408411",0.302976351081105,0.302458255362327,0.303008899275604,0.302471767838152
"cg27613737",0.836966260510221,0.837003436310953,0.837571494448818,0.837521025154043
"cg22138627",0.280670746564663,0.2805934295313,0.280787749841354,0.280601035554073
"cg25038184",0.267322250043206,0.267541202030978,0.267375214630868,0.267572948409796
"cg16752068",0.281446910990372,0.28148367520722,0.281630392495567,0.281735154993643
"cg05845765",1.15635937384872,1.15550886443848,1.15681659790519,1.15633217134534
"cg11431308",0.303250577847068,0.302926447687515,0.303306771352436,0.303018083229676
"cg26841114",0.284900400047154,0.284822637637634,0.284643139402762,0.284422904055204
"cg14902204",0.426336959591385,0.428016368275455,0.427518689720961,0.42925276230431
"cg19550910",0.28479153075102,0.285103393427641,0.284764985926662,0.285151085542113
"cg05883708",0.278174165534864,0.278154597900544,0.278157833510735,0.278070856961763
"cg10832009",0.282042440416257,0.282123358395994,0.28209810687191,0.282193742393321
"cg23110286",0.278010630315679,0.277671600586071,0.278033115368641,0.277671287377148
"cg02438965",0.275710714539771,0.275802502206488,0.275661900512687,0.27581954756588
"cg13084569",0.278603205800706,0.278816702449397,0.278578780441388,0.278810357999589
"cg18538985",0.307594353635152,0.307522302706875,0.307733607554025,0.307654463142343
"cg18886630",0.470576817673139,0.471153274693773,0.47055835621431,0.471113419204962
"cg06981033",0.319827324767199,0.320095422486251,0.319732044042894,0.32004204728686
"cg10725137",0.348245006042005,0.348390494493103,0.348378613633055,0.348533289358528
"cg19298602",0.321431478045624,0.321169835324567,0.32135393455867,0.321052483120245
"cg18216918",0.331489942734282,0.330890513405388,0.331211846129937,0.330617895058461
"cg22177148",0.570828479144391,0.571448965029706,0.570932492641017,0.57154697845887
"cg05063057",0.337413447244382,0.337591963758,0.337374022945834,0.337528457234665
"cg17313115",0.274625790362378,0.274569985495549,0.274654780876257,0.274569818045857
"cg12650305",0.325786649566721,0.32513178645939,0.325779323566348,0.325154712760075
"cg03513901",0.300183085512024,0.299829780951747,0.300237019521206,0.299911215511955
"cg21253620",0.274875029412137,0.274935008395748,0.275027502825175,0.275081503219656
"cg21500174",0.829956594833729,0.830003356531121,0.830089351940804,0.830039152405568
"cg15505075",0.352438700434765,0.352490410896846,0.352413236975545,0.352481062771111
"cg04246305",0.270324369085677,0.270429427301765,0.270336699018201,0.270439052978275
"cg07715254",0.917681493102244,0.918185857790125,0.91761013892217,0.918163626807469
"cg09570951",0.301688049984343,0.30179111227702,0.301818398368941,0.301884754620906
"cg27235595",1.00766103342303,1.00749297317819,1.00779664644122,1.00768701370721
"cg23400642",0.267503251491535,0.267492863174153,0.267364966097514,0.267348277769498
"cg06784095",0.473362745065144,0.473657073099544,0.473385675782674,0.473675586109833
"cg26710880",0.28171700122044,0.281615870363993,0.281642601015605,0.28154490033504
"cg11256445",0.293232512952543,0.293284843376708,0.293245991389805,0.293289304796786
"cg08151621",0.687355217859891,0.688743725290335,0.687231131731673,0.688604355810811
"cg17161421",1.27516558792039,1.27532519217323,1.27544246510962,1.27563930766362
"cg27078382",0.281187669876301,0.281211349847972,0.281089248044983,0.281118331636779
"cg22018930",0.376558732528173,0.376604565311995,0.376706424200033,0.376458164450202
"cg19914904",0.641309822565936,0.641451228937919,0.641282950514154,0.641427010488593
"cg08652416",0.278689419059221,0.279048099669849,0.278763926564595,0.279095267692665
"cg11430488",1.22059746085988,1.22056849108315,1.22092298519098,1.22077751841228
"cg04176043",0.373622081976941,0.374036632888961,0.373670252769596,0.374062684521877
"cg23299469",0.314481866151688,0.314255159455833,0.314461374574026,0.314198781977309
"cg04257984",1.34575436562096,1.34601840734236,1.34585350013941,1.34617546364123
"cg00640628",0.983179243622824,0.98261374120109,0.983296901578971,0.982677096583109
"cg15562212",0.413088815891685,0.413181883015738,0.413064279577617,0.413151494610672
"cg03466884",0.298267041121875,0.298095191161486,0.29827001089072,0.298114026485041
"cg17967403",0.377373568860737,0.377079452221094,0.377299436932179,0.376915488003855
"cg23273041",0.281416437660596,0.281559025108175,0.281335060026496,0.281512909608233
"cg26097157",0.29304437242342,0.29271994833519,0.292943062723608,0.292625897690346
"cg12748198",0.914329152470288,0.914694115041963,0.914330578637251,0.914333684103533
"cg26836824",0.544195855731371,0.544363524504562,0.544211517287468,0.544292163885778
"cg20176682",0.267046654539424,0.267132002504543,0.267050237046356,0.26714483176764
"cg04813190",0.921257674284505,0.920913563751969,0.921474231203183,0.921031822151248
"cg16335827",0.383011907890588,0.383281282650889,0.383163725477681,0.38339079397859
"cg25784165",1.20894092813584,1.20850825072835,1.20906818292655,1.20855177991039
"cg20463780",0.348506075121963,0.348454350674796,0.348135024488947,0.348081971345618
"cg24073324",0.315645122614629,0.315003624111134,0.315763419860063,0.315191450994684
"cg25500027",0.774911906554059,0.774523075174026,0.774894846581422,0.774532543970847
"cg22940900",0.432587500094081,0.431928934501716,0.432539437315878,0.431873101070671
"cg10283871",0.315663220262785,0.315396900613201,0.315613376002899,0.315359889714362
"cg18607411",0.314525559932506,0.314214520619402,0.314354635358905,0.313917963472403
"cg24696974",0.450763166672599,0.450883633265269,0.450793142211627,0.450930038724961
"cg06697175",0.909261949405505,0.908549036796111,0.909328733322333,0.908628134807448
"cg24135206",0.283247779834759,0.283303223355742,0.283067378724896,0.283157756889205
"cg11369662",0.252984490391939,0.252940645576479,0.252967465585859,0.252927626442506
"cg07915542",1.38049189654998,1.38023380487603,1.38076933078678,1.38041892053841
"cg08020273",0.273358198254341,0.273344948159728,0.273339800669388,0.273358384218312
"cg27493997",1.14519996828489,1.14491690795996,1.14531262491589,1.14506847867463
"cg13566088",0.288950587341474,0.288581557509758,0.288857437838967,0.288523056889467
"cg13731820",0.377564080917775,0.377896802293085,0.377603399978619,0.377949423547498
"cg14823672",0.370110463379957,0.369946258433845,0.369982930502002,0.369660294627838
"cg20737242",0.296642423026681,0.29700288508023,0.297436196536299,0.297802326988916
"cg00514915",0.269567016524242,0.269783445245603,0.269606507036385,0.269822921724626
"cg09274046",0.271144118006956,0.270794966962437,0.271139467046266,0.270793756922158
