"","aves","aves","aves","aves"
"cg24553775",0.399000251840493,0.398845689584999,0.399325870929559,0.398963064384889
"cg06720331",0.506782539370236,0.506902222384239,0.507118390766775,0.507201943202009
"cg04519775",0.413027375562346,0.413049650981814,0.413129531736616,0.413221168485728
"cg00472783",0.540922609094098,0.540942507558476,0.54085473530611,0.540886707772614
"cg19283244",0.486400400464413,0.486663882495637,0.486312424215021,0.486492990931047
"cg01402347",0.484153626503919,0.484313752676627,0.484158406239637,0.484329124015291
"cg06288684",0.249132003898222,0.2498481936134,0.249034532982757,0.249755613627048
"cg08567104",0.546646210083737,0.546599132146964,0.546938900808306,0.54681173474474
"cg00074522",0.544729657589073,0.544734831305055,0.544710959119723,0.544703962040677
"cg12846726",0.303930241765579,0.30379718518178,0.304018126986685,0.303907538473588
"cg08726078",0.511333584397644,0.511104495503767,0.511517966003184,0.511286618784995
"cg23631669",0.505584842285477,0.505673316895294,0.505537605406463,0.505488908005385
"cg22872376",0.236089725549472,0.236216937990206,0.236060321180903,0.236177657621769
"cg04410959",0.339328685413138,0.339044323605344,0.339596921734268,0.339214686559745
"cg23609295",0.5535516310144,0.553681666985771,0.553604319977619,0.553718624801002
"cg13282908",0.581207146373442,0.581302022132718,0.581205640509802,0.581334307232577
"cg01408486",0.256904324043397,0.256748740337935,0.256919533580354,0.256737268116562
"cg07219285",0.448317424118645,0.448224094400675,0.448552913685408,0.448412141235823
"cg15622891",0.561706621278202,0.561711120401431,0.561716511408039,0.561695826571801
"cg01348961",0.280329965251305,0.27933480778124,0.279566162798312,0.278935875105576
"cg17435902",0.574546787661332,0.574584198319429,0.574586290889456,0.574622142385506
"cg06639701",0.478804139381776,0.478568756441403,0.478928980972927,0.478756834206087
"cg13769320",0.569508519154913,0.569616018508778,0.569522639260285,0.569586245511155
"cg05655613",0.31274264703511,0.313337561865324,0.31270523589566,0.31330758710121
"cg25980638",0.5687759491408,0.568851258615612,0.568736143598065,0.568826435782815
"cg21442040",0.51142877303611,0.511716223088922,0.511443610006785,0.511732447763822
"cg03784083",0.561709419491867,0.561863396663189,0.561835423142906,0.561949837811063
"cg23863342",0.547211476011556,0.547294461731484,0.547211057581805,0.547322237214555
"cg02163259",0.235360028247772,0.234750106158513,0.235257226530348,0.23468894592021
"cg11073032",0.289823611658066,0.289475699240629,0.288871644913622,0.288474330742929
"cg21466821",0.445012828305762,0.444916661490332,0.445368536455338,0.445284649325182
"cg21529462",0.555964191845596,0.556020530721437,0.556065437119261,0.556090612946625
"cg07857040",0.560452159345602,0.560378235170266,0.560480803229435,0.560383204823701
"cg10295790",0.442162461449685,0.441929637536106,0.442302981480192,0.44209049768824
"cg08156400",0.558396089390897,0.558373651416365,0.558403843343617,0.558369089546632
"cg25421374",0.487278964101577,0.486753726398029,0.487458058770668,0.486817007496882
"cg23701703",0.537282069170014,0.537204952256059,0.537294546935695,0.537220972974608
"cg14523045",0.546891458094573,0.546740804843979,0.546830740618936,0.546674326958187
"cg26442509",0.490351504113498,0.490636646228325,0.490485109118774,0.490769028004842
"cg05446586",0.570540682875191,0.570425662628812,0.570524388083999,0.570421875511159
"cg19828863",0.528395962627251,0.528460675982527,0.528386370291147,0.528499790789187
"cg01520588",0.349811187246296,0.349477471807269,0.349921238478305,0.349546699831799
"cg12364006",0.49943542535759,0.499597899618252,0.499666049886401,0.499753958724455
"cg24149319",0.556204561845808,0.55629384766932,0.556199264545199,0.5562629624648
"cg21375093",0.485036287939398,0.485227115963366,0.485234965940481,0.485400754375371
"cg01427597",0.255930843496901,0.255687849976475,0.256019189254873,0.255730288490455
"cg06476171",0.524214635445136,0.523925402354597,0.524382237702616,0.523986646810992
"cg26605447",0.261359193973239,0.260725928530532,0.260184059940111,0.259584539149896
"cg26053840",0.513039571725067,0.512701362280451,0.513008665625863,0.512647479670371
"cg25248507",0.428204092375693,0.428314012384655,0.428106344285115,0.428226511036087
"cg11584101",0.436818751795168,0.437161064009779,0.436708747765695,0.437132163116856
"cg09635497",0.428332554560778,0.427824065373489,0.428959910257005,0.428150398937961
"cg23795938",0.285879733076396,0.286401642655198,0.285850444555252,0.286333150942773
"cg20360841",0.559711000954465,0.55974898006304,0.559746973306783,0.559790023978793
"cg27000543",0.350229324094534,0.34995448545099,0.350265528824687,0.349937416803789
"cg04781098",0.240229961711349,0.239527783977592,0.239834496122266,0.23926592186136
"cg01134637",0.468376742630906,0.468533092666895,0.468544907406072,0.468709830322194
"cg04909834",0.541273767758974,0.541587814020475,0.541473437682674,0.541756583992086
"cg13629253",0.5472362533632,0.547357707628422,0.547437801835872,0.547578498482805
"cg21708145",0.539159748895591,0.539262481039644,0.539062292959077,0.539107672505972
"cg24943150",0.525970280968667,0.526331168167599,0.526062811407816,0.52618084705041
"cg03126153",0.558248351357252,0.557302150866278,0.560366360176823,0.560146636019631
"cg11499629",0.501161839645274,0.501423622717727,0.502787924840384,0.502804388859604
"cg05366052",0.53565321530506,0.535623148498776,0.535644465489738,0.535604368211447
"cg21405673",0.305464324306583,0.30469738946857,0.305484626385519,0.304655555405856
"cg11254303",0.522129549938465,0.522260096936703,0.522080013307922,0.522193496625516
"cg25178697",0.439315848904232,0.439267750340259,0.439292522037828,0.439228075557922
"cg01614898",0.42770903004763,0.42712214998268,0.427676498588567,0.427126661987027
"cg26088888",0.238162921465592,0.237407276435338,0.237618934654275,0.236778835149353
"cg09242530",0.548090091046704,0.548203963018336,0.548131496802014,0.548075797710517
"cg16924658",0.551208268028616,0.551418148341333,0.55129238098132,0.551524804358075
"cg26835506",0.467786781036941,0.467885316367541,0.468110432152602,0.46802245879542
"cg18957976",0.458450585133009,0.4583896978417,0.458796561112475,0.458789396500994
"cg08618173",0.479303350302636,0.479615663332546,0.479213988708415,0.479541426150409
"cg09827433",0.501898686680016,0.501926189835073,0.501996972426676,0.502030844068795
"cg12354321",0.351411552658063,0.351295432328496,0.351430857741803,0.35130446440722
"cg06665305",0.244644734816793,0.244421957106413,0.244623636424581,0.244401092264228
"cg15150017",0.553406126646606,0.553531774092494,0.553453747479643,0.553562525811957
"cg04812351",0.509040798952963,0.508548070193403,0.509294021236894,0.508815143600573
"cg12140851",0.244884527411818,0.245028528974201,0.245217181059373,0.245250458756068
"cg16900002",0.379513222198427,0.379210979172476,0.379635316724193,0.379187180180864
"cg22625791",0.388671011070851,0.388837760362684,0.3888434370239,0.388935692912633
"cg03791799",0.506681114320615,0.506541881698827,0.507202651218249,0.507067241841063
"cg13917597",0.555944871740066,0.556034174939752,0.555929775276915,0.555943141466069
"cg21212591",0.258606378523372,0.25759264483542,0.258549257701819,0.257526653592883
"cg09542006",0.514491334448931,0.514361907446269,0.514409019931237,0.514252326903368
"cg03869296",0.555990985404312,0.555990177594175,0.555973965056801,0.555939099372563
"cg19420765",0.266075831083661,0.266293149381399,0.266059628825118,0.266266304399981
"cg06555548",0.536289961727678,0.536194558230388,0.536348999065415,0.536304129477061
"cg07980693",0.531562343084301,0.531324573733566,0.531739048126197,0.531460248986006
"cg13035218",0.513312805269596,0.513009216789807,0.513400744561163,0.513100938914954
"cg17221438",0.474492021008052,0.474362664261328,0.474480687427527,0.474296080697644
"cg10870160",0.350049237115758,0.349960742392998,0.350019170733103,0.34994483764214
"cg06627916",0.469864952958743,0.469222319257035,0.469813305633327,0.469251591829973
"cg21589717",0.43236370249545,0.432511001626558,0.432413837495047,0.432545520885326
"cg12440404",0.490846333400943,0.490650242843873,0.490855228981724,0.490555821024605
"cg07250238",0.395331863338748,0.395547913954855,0.395449205423575,0.395597276614327
"cg05839570",0.539369728121411,0.539416657881913,0.539356609548534,0.539351738526048
"cg07755343",0.596722853407651,0.596619901180463,0.596745053590583,0.596618627331046
"cg19197419",0.307931749226511,0.307907082511714,0.307792888492565,0.307681716243815
"cg13873869",0.496348511237411,0.496362065785786,0.496435804635674,0.496371064453924
"cg02197634",0.514655885758922,0.514583921065634,0.515682143144719,0.514918132744222
"cg09686333",0.528322109634946,0.528159122996881,0.528413965844125,0.528201295970279
"cg07903232",0.547072081103953,0.54708151036625,0.546977844096969,0.546976660740795
"cg17425810",0.246788465775346,0.246379471814619,0.246744612216524,0.246218316179597
"cg14376041",0.454888325547596,0.45504543900629,0.455097106088019,0.455214644267934
"cg04318200",0.350308660216771,0.349414602243983,0.350637087071598,0.349791411796157
"cg07520269",0.237115769064943,0.236319141171438,0.23649863230148,0.23573589881018
"cg17027138",0.429050129597774,0.429021862385998,0.429149354176691,0.4290108855995
"cg15330013",0.553101904151564,0.553053850222198,0.553147522358771,0.553111412620477
"cg12753957",0.263323522591397,0.263030053037255,0.262963796064979,0.262735746071153
"cg02613601",0.468315612658855,0.46834437927083,0.468409570774839,0.468462277736903
"cg25446438",0.29828021081369,0.298565417608086,0.298263825496583,0.298533371936498
"cg00496126",0.526798153106034,0.526918152710066,0.526806416987269,0.526902953022063
"cg06012932",0.51362842162363,0.513272497711361,0.513631217935978,0.513219475036689
"cg00465487",0.475329002875717,0.475194745744268,0.47525773461601,0.475101749793174
"cg14557064",0.581654380958225,0.581582306085443,0.581734864118451,0.581602373677934
"cg00812578",0.487389194443076,0.487082891606289,0.487589466745011,0.487244564125131
"cg03562531",0.455704639465753,0.455558653870144,0.455851581202057,0.455682990659868
"cg15885251",0.550649598958282,0.550837359689206,0.550707473256551,0.550872787089703
"cg18459470",0.532996524811977,0.533109640914069,0.532966536403141,0.53305586312874
"cg19699994",0.537862036352093,0.53809128683763,0.537814114445131,0.53801459625752
"cg18667130",0.527771292773142,0.528147885876433,0.527953282449597,0.52819869344003
"cg12958561",0.251504322942886,0.249708630453024,0.252710531523908,0.250988676342041
"cg02814404",0.353983455780638,0.353207398636009,0.354048896691447,0.353301906313344
"cg21262032",0.374882792236895,0.375243534096591,0.374640262480026,0.375004402173804
"cg19800061",0.349361813276697,0.348770586947383,0.349432501720493,0.348799650995751
"cg20400904",0.548358057499765,0.548509739292883,0.548315556983937,0.548671693995852
"cg02937491",0.560897085669056,0.560825017207929,0.560886326799513,0.560812839688435
"cg09587487",0.519200333426277,0.519307654338803,0.519272857445794,0.519393570551565
"cg07858300",0.489077989698684,0.48927004323661,0.488970449326166,0.489124859305982
"cg08450742",0.574443934468291,0.574456765826721,0.574468251421782,0.574482183065467
"cg16343924",0.392514533255079,0.392578954518682,0.392643477779947,0.392670368645521
"cg19791727",0.452382365756618,0.453075022893582,0.452222829458666,0.452766953359609
"cg13341540",0.440811644826663,0.44064966309569,0.440776580113699,0.440581409541034
"cg09668936",0.562602917697224,0.562716097918619,0.562546580199953,0.562678167594946
"cg05715266",0.532923113541645,0.532940638744538,0.532861964077908,0.532818609446129
"cg00791280",0.564229546676095,0.564186651179492,0.564309478078224,0.564238937725245
"cg07772362",0.512508054658241,0.512539382199422,0.512648713842392,0.512532171433616
"cg06042575",0.520322710808913,0.520318099456914,0.520300547046631,0.52026828343618
"cg22428867",0.525592955315968,0.525418318590935,0.525589756527856,0.525397690811663
"cg19642877",0.267417944754888,0.267273561995042,0.267402718157961,0.267255540885514
"cg11624439",0.546500026947139,0.546711833499308,0.546536854643759,0.546702765268191
"cg22974799",0.57288023755244,0.572990093234229,0.572826728013168,0.572920337316799
"cg05301589",0.563247098399458,0.56332081649662,0.563264701486533,0.56337090643252
"cg06262098",0.348580551497183,0.348216631168309,0.348693306583374,0.348308167883282
"cg16974036",0.503209667983967,0.503425579515762,0.503234915845629,0.50338683132293
"cg18189314",0.52328817335181,0.523504540495801,0.523224628155828,0.523439480643367
"cg13669723",0.457091512860013,0.456692255877548,0.45736279861882,0.456945015727129
"cg12330259",0.230475120958482,0.229963910239143,0.2303696541885,0.229886182913666
"cg26176582",0.476675238306677,0.476727595870719,0.476887172171131,0.47687286095063
"cg26030553",0.486192079277697,0.486414080722082,0.486278833380211,0.486465251076183
"cg17080223",0.244500384407635,0.244206059928937,0.244476646422242,0.244186764084035
"cg16757384",0.282980297421598,0.282810989942307,0.282982288072123,0.282816244506926
"cg06529747",0.502081856149595,0.501956096859905,0.501808480481672,0.501604509876704
"cg21493174",0.558261620105064,0.558378700445273,0.558305255482372,0.558376189435583
"cg16897216",0.509874856560048,0.509907055317724,0.509909371024262,0.509954028530331
"cg07977087",0.559577742005837,0.559532699011023,0.561405135026793,0.561308094517199
"cg17251401",0.502135016793014,0.502018430667603,0.502041758825359,0.501920155763129
"cg06860386",0.53602558969956,0.535945890547347,0.536058090872309,0.5359889661496
"cg01894046",0.480382737081458,0.480211585401068,0.480335334983127,0.480129238461164
"cg16270231",0.534457137713051,0.534399915537854,0.534343020450288,0.534352761191805
"cg25771195",0.246832130309829,0.246493379089666,0.246833690539808,0.246499274825785
"cg10239022",0.352937642957923,0.353036508286502,0.352961657191692,0.352996092333949
"cg07084930",0.396873213089609,0.396794150634788,0.397093380960535,0.397034334755209
"cg05854310",0.289232677481568,0.289146700880703,0.289085551531271,0.288939436528929
"cg03483427",0.568424438248793,0.568314427770438,0.568562022607332,0.56845071486288
"cg07060816",0.540306195294375,0.540304317684722,0.540559670746853,0.540524939648565
"cg11551571",0.372847176849554,0.372750749457794,0.372931190161973,0.372852746197371
"cg17697177",0.504828555603847,0.50450816531638,0.504991758899199,0.504732080375768
"cg23221010",0.534938467025243,0.535015560490721,0.534926467241391,0.53495440867951
"cg23022457",0.474696381533081,0.474384874338708,0.474713750701062,0.474060911317883
"cg10044092",0.385748962736487,0.385840660429584,0.3858125271435,0.385894531156878
"cg09818863",0.258722268610696,0.258541387915593,0.258728971474101,0.258552493892767
"cg25895971",0.289270499900293,0.289740798216465,0.288883102625917,0.289290794246042
"cg04833379",0.422456734106821,0.422960509269138,0.422482110850033,0.422604308821913
"cg14315271",0.458687910330182,0.458324308453504,0.458240856293998,0.4580475164113
"cg12326203",0.528707842628375,0.52864762450453,0.528772634379906,0.52868575314374
"cg27297662",0.489608350172087,0.487274997634028,0.490444024585605,0.488516717848393
"cg22488568",0.597911240416701,0.597841155302211,0.598081143324908,0.597988618643626
"cg05208572",0.239475688200694,0.238691785737063,0.239719742137475,0.238990009621315
"cg25618559",0.372299997010167,0.37267209274149,0.372193789848272,0.372714373290451
"cg19602100",0.47067697781118,0.470588357281523,0.470785714873046,0.470692097162093
"cg01237067",0.54514662713687,0.545377334808284,0.545389115374348,0.545620733769337
"cg16960741",0.342157923662022,0.34134282237883,0.342154850608412,0.341377558157551
"cg26554385",0.269604887543787,0.26958356386426,0.26959066809696,0.269567850079977
"cg18408411",0.489015296313882,0.488774161169968,0.489251798287686,0.48897377145647
"cg27613737",0.242515804024691,0.241175500917507,0.242424299137502,0.241183561049567
"cg22138627",0.532387735289168,0.532572201646599,0.53227555481327,0.532505998873382
"cg25038184",0.564523305111438,0.5646010963811,0.564596696820748,0.564652881091709
"cg16752068",0.534716417608248,0.534946678993695,0.534722897327675,0.534853465159478
"cg05845765",0.269296263156284,0.269114391781682,0.26954179706253,0.269215343465894
"cg11431308",0.484688693112684,0.484687399840601,0.484753086530346,0.484739536723721
"cg26841114",0.526672567462273,0.52645342889455,0.526620216098486,0.5265733736098
"cg14902204",0.340243749693287,0.339924505099596,0.340877386632476,0.340330338214162
"cg19550910",0.521106325855994,0.521055803338331,0.521031376077511,0.520985140328585
"cg05883708",0.540685754396832,0.540875526023489,0.540608132662334,0.540864048281307
"cg10832009",0.52823774585951,0.528059524049553,0.528255855612034,0.528097154039529
"cg23110286",0.541234283198019,0.541365253404516,0.541309579730237,0.541445114572394
"cg02438965",0.546253282972901,0.546274117474694,0.546277409553964,0.546256729623123
"cg13084569",0.535515682355782,0.53569706840059,0.535529072173024,0.535699918633981
"cg18538985",0.488087815175251,0.487975945478794,0.48817897147069,0.488162763640216
"cg18886630",0.319803408961212,0.319419286653757,0.319851504649206,0.319484880959694
"cg06981033",0.463675972847998,0.464006061364057,0.463866205857817,0.464152405204298
"cg10725137",0.416669130466452,0.41669665032336,0.416751377252855,0.416773776328914
"cg19298602",0.461393189036964,0.461527457105505,0.46177874471778,0.461900390192276
"cg18216918",0.444178182902401,0.444845834069682,0.444227846287019,0.444652754155669
"cg22177148",0.272812055604048,0.27291624579135,0.272807783429574,0.272921023195731
"cg05063057",0.435403643241866,0.434952220842,0.435504511416765,0.43508462682637
"cg17313115",0.547861980497638,0.547691341130925,0.547950586189177,0.547745868080655
"cg12650305",0.448516493903479,0.44857369610924,0.448492506827397,0.448511043618789
"cg03513901",0.489522922926351,0.489505662966305,0.489607979536884,0.489587414786355
"cg21253620",0.54490341361087,0.544790366392698,0.544985985721703,0.544877793355168
"cg21500174",0.235851098714352,0.234656663090175,0.235750425994326,0.234705153878577
"cg15505075",0.421461020356437,0.420847441633414,0.421567325715436,0.42102827596678
"cg04246305",0.558343062999,0.558228613871267,0.558362922186989,0.558250917154069
"cg07715254",0.247128256539416,0.246818934396356,0.247295434005582,0.246935804946001
"cg09570951",0.492130967383756,0.492323718791686,0.492265026032494,0.492471524673075
"cg27235595",0.241672719052588,0.241290812583888,0.241581703199423,0.241183464691813
"cg23400642",0.566111402600489,0.566107469923403,0.566123989509019,0.56608603296117
"cg06784095",0.315345393641026,0.315681899093147,0.315373703887399,0.31569229316539
"cg26710880",0.532569472529817,0.532526855506637,0.532524277763093,0.532463945082763
"cg11256445",0.500929269422457,0.501034404146284,0.500963805120576,0.501001045091956
"cg08151621",0.241310659564196,0.240697530863367,0.2413079141439,0.240699787181767
"cg17161421",0.296467615581302,0.296436421223895,0.296514418391984,0.29623407232141
"cg27078382",0.529065474035991,0.528973255644594,0.529021809013366,0.528944867872099
"cg22018930",0.387741677390763,0.387529314406551,0.388058157918652,0.38792807766602
"cg19914904",0.249746304864092,0.249384017271126,0.249758841804245,0.249394594655823
"cg08652416",0.534049637092306,0.533782536257666,0.533932310351795,0.533668096988458
"cg11430488",0.276067428543933,0.276018249611147,0.27602870752779,0.276031531383504
"cg04176043",0.391348569429742,0.390940732684549,0.391196383937957,0.390712464365934
"cg23299469",0.473500688283784,0.473255007865903,0.473621461823743,0.473369327214503
"cg04257984",0.314024146511947,0.313589434281979,0.31416810049049,0.313825858171075
"cg00640628",0.238902391224204,0.238696190351708,0.238943233142389,0.238638638491575
"cg15562212",0.353286820261838,0.353587480332204,0.353274249283648,0.353593492074761
"cg03466884",0.499619010576784,0.499447584827868,0.49967955100241,0.499518896723897
"cg17967403",0.390426129345554,0.390756187240633,0.390671249042537,0.390946044732738
"cg23273041",0.530554776622344,0.530521226583413,0.530572041737216,0.530541074619217
"cg26097157",0.511301963664529,0.511237380571986,0.511270537157547,0.511215494008047
"cg12748198",0.247609905158518,0.246195222317365,0.24737745845058,0.246017715994491
"cg26836824",0.283751470897713,0.282807684181958,0.283743892236029,0.282825722247339
"cg20176682",0.568374185835153,0.568184819451052,0.568403550330032,0.568195927779359
"cg04813190",0.235577268993291,0.235157762755913,0.235546401839066,0.235064696576982
"cg16335827",0.381951346429776,0.382348765132381,0.382134794952483,0.382527110682379
"cg25784165",0.273886956688761,0.273345698484058,0.273852166820114,0.273430999507489
"cg20463780",0.427602717172043,0.427661627456528,0.427377723228712,0.42726024971772
"cg24073324",0.470566338153538,0.470996473254363,0.470680810574578,0.471056279866967
"cg25500027",0.235104883805901,0.234545834130321,0.235106521760969,0.234543551188607
"cg22940900",0.341184642282637,0.341271505367341,0.341275410792869,0.341365741593162
"cg10283871",0.469266474592631,0.468827735657939,0.468949745855786,0.468604706285944
"cg18607411",0.466932337569983,0.467243505963839,0.467240459565631,0.467480123795167
"cg24696974",0.328243224771873,0.327830138320215,0.328102373310885,0.327669661727166
"cg06697175",0.242593655875176,0.241937525227071,0.242365082259298,0.241613795921986
"cg24135206",0.524021861417409,0.52435605068537,0.524236532831813,0.524501351505378
"cg11369662",0.610734222900155,0.610739457763003,0.610737086324843,0.610749069689344
"cg07915542",0.315321145173409,0.31487299850087,0.315519332107962,0.315091137462392
"cg08020273",0.548642293981314,0.548928503178475,0.548597258255448,0.548829750864988
"cg27493997",0.262425007664608,0.262070166092754,0.262487599268043,0.262025064192267
"cg13566088",0.515839021170535,0.515818739835228,0.515965472366086,0.51593207629484
"cg13731820",0.38863909715452,0.388672752694504,0.388634007916799,0.38867428900425
"cg14823672",0.400104530198631,0.399262358253131,0.40067840812939,0.399797807826948
"cg20737242",0.496812153742475,0.495269496818005,0.496861672445703,0.494866964376465
"cg00514915",0.557604828344754,0.557682465678221,0.557611491910025,0.557680947498048
"cg09274046",0.55530095816884,0.555449417091131,0.55538347707497,0.555473173349893
